Ideconomico;FechaPrestamo;EdadPrestamo;MontoPrestado;Cuotas;;;;
5498;05/02/2014 0:00;45;520;4;;;;
5499;25/02/2016 0:00;63;538;4;;;;
5500;30/09/2013 0:00;23;461;4;;;;
5501;06/03/2015 0:00;42;422;4;;;;
5502;06/03/2015 0:00;47;380;4;;;;
5503;25/02/2016 0:00;56;491;4;;;;
5504;31/07/2015 0:00;48;392;4;;;;
5505;05/02/2014 0:00;25;306;4;;;;
5506;12/06/2014 0:00;28;319;4;;;;
5507;25/02/2016 0:00;40;491;4;;;;
5508;23/10/2014 0:00;48;478;4;;;;
5509;23/10/2014 0:00;20;227;4;;;;
5510;23/10/2014 0:00;77;298;4;;;;
5511;23/10/2014 0:00;28;381;4;;;;
5512;25/02/2016 0:00;40;428;4;;;;
5513;25/02/2016 0:00;58;416;4;;;;
5514;31/07/2015 0:00;42;548;4;;;;
5515;31/07/2015 0:00;67;307;4;;;;
5516;31/07/2015 0:00;19;505;4;;;;
5517;25/02/2016 0:00;48;271;4;;;;
5518;25/02/2016 0:00;27;248;4;;;;
5519;30/01/2014 0:00;42;201;4;;;;
5520;19/06/2014 0:00;50;533;4;;;;
5521;19/06/2014 0:00;37;353;4;;;;
5522;19/06/2014 0:00;44;230;4;;;;
5523;19/06/2014 0:00;47;273;4;;;;
5524;19/06/2014 0:00;48;197;4;;;;
5525;19/06/2014 0:00;38;450;4;;;;
5526;19/06/2014 0:00;39;364;4;;;;
5527;19/06/2014 0:00;43;299;4;;;;
5528;04/09/2013 0:00;55;592;4;;;;
5529;19/06/2014 0:00;22;332;4;;;;
5530;19/06/2014 0:00;32;393;4;;;;
5531;19/06/2014 0:00;44;227;4;;;;
5532;04/02/2013 0:00;33;538;4;;;;
5533;13/06/2013 0:00;28;310;6;;;;
5534;13/06/2013 0:00;34;462;6;;;;
5535;13/06/2013 0:00;47;419;6;;;;
5536;13/06/2013 0:00;39;245;6;;;;
5537;13/06/2013 0:00;19;379;6;;;;
5538;04/02/2013 0:00;37;367;4;;;;
5539;13/06/2013 0:00;30;276;6;;;;
5540;13/06/2013 0:00;23;258;6;;;;
5541;13/06/2013 0:00;26;371;6;;;;
5542;13/06/2013 0:00;30;405;6;;;;
5543;13/06/2013 0:00;47;256;6;;;;
5544;12/06/2013 0:00;37;378;4;;;;
5545;31/08/2016 0:00;36;305;4;;;;
5546;26/11/2014 0:00;34;182;4;;;;
5547;31/08/2016 0:00;46;206;4;;;;
5548;31/08/2016 0:00;61;278;4;;;;
5549;31/08/2016 0:00;24;370;4;;;;
5550;12/06/2013 0:00;41;378;4;;;;
5551;26/02/2014 0:00;25;384;4;;;;
5552;04/08/2015 0:00;36;246;4;;;;
5553;03/07/2014 0:00;28;214;4;;;;
5554;31/08/2016 0:00;36;260;4;;;;
5555;31/08/2016 0:00;45;414;4;;;;
5556;31/08/2016 0:00;39;388;4;;;;
5557;18/12/2015 0:00;34;202;4;;;;
5558;31/08/2016 0:00;39;184;4;;;;
5559;18/12/2015 0:00;38;279;4;;;;
5560;19/06/2013 0:00;55;377;4;;;;
5561;19/06/2013 0:00;64;424;4;;;;
5562;19/06/2013 0:00;19;307;4;;;;
5563;19/06/2013 0:00;39;500;4;;;;
5564;08/02/2013 0:00;74;583;4;;;;
5565;19/06/2013 0:00;30;530;4;;;;
5566;08/02/2013 0:00;47;185;4;;;;
5567;19/06/2013 0:00;25;208;4;;;;
5568;19/06/2013 0:00;44;303;4;;;;
5569;19/06/2013 0:00;76;282;4;;;;
5570;18/06/2013 0:00;36;197;6;;;;
5571;18/06/2013 0:00;44;218;6;;;;
5572;18/06/2013 0:00;42;332;6;;;;
5573;18/06/2013 0:00;43;466;6;;;;
5574;18/06/2013 0:00;48;238;6;;;;
5575;18/06/2013 0:00;61;466;6;;;;
5576;18/06/2013 0:00;25;199;6;;;;
5577;18/06/2013 0:00;38;323;6;;;;
5578;18/06/2013 0:00;38;354;6;;;;
5579;18/06/2013 0:00;64;247;6;;;;
5580;19/12/2014 0:00;62;488;4;;;;
5581;17/02/2023 0:00;48;355;4;;;;
5582;28/10/2016 0:00;24;478;4;;;;
5583;19/12/2014 0:00;39;279;4;;;;
5584;19/12/2014 0:00;46;246;4;;;;
5585;17/02/2023 0:00;69;397;4;;;;
5586;19/12/2014 0:00;44;508;4;;;;
5587;28/10/2016 0:00;41;224;4;;;;
5588;28/10/2016 0:00;31;441;4;;;;
5589;26/05/2016 0:00;41;254;4;;;;
5590;25/08/2015 0:00;25;223;4;;;;
5591;25/08/2015 0:00;28;264;4;;;;
5592;25/08/2015 0:00;48;331;4;;;;
5593;23/12/2015 0:00;30;213;4;;;;
5594;08/03/2019 0:00;44;274;4;;;;
5595;28/10/2016 0:00;63;200;4;;;;
5596;31/03/2017 0:00;26;465;4;;;;
5597;31/03/2017 0:00;69;257;4;;;;
5598;22/12/2017 0:00;60;257;4;;;;
5599;22/12/2017 0:00;18;317;4;;;;
5600;15/08/2017 0:00;40;262;4;;;;
5601;22/12/2017 0:00;34;166;4;;;;
5602;08/03/2019 0:00;28;201;4;;;;
5603;31/05/2018 0:00;43;327;4;;;;
5604;31/05/2018 0:00;52;286;4;;;;
5605;31/05/2018 0:00;41;479;4;;;;
5606;26/08/2021 0:00;52;336;4;;;;
5607;20/11/2019 0:00;27;408;4;;;;
5608;17/02/2023 0:00;39;343;4;;;;
5609;08/03/2019 0:00;30;157;4;;;;
5610;17/07/2019 0:00;27;433;4;;;;
5611;17/02/2023 0:00;47;282;4;;;;
5612;26/08/2021 0:00;24;176;4;;;;
5613;17/02/2023 0:00;67;359;4;;;;
5614;17/02/2023 0:00;40;300;4;;;;
5615;04/02/2022 0:00;33;518;4;;;;
5616;17/02/2023 0:00;33;347;4;;;;
5617;13/10/2022 0:00;40;269;4;;;;
5618;17/02/2023 0:00;69;494;4;;;;
5619;27/08/2013 0:00;76;526;4;;;;
5620;27/08/2013 0:00;66;431;4;;;;
5621;27/08/2013 0:00;45;564;4;;;;
5622;27/08/2013 0:00;54;364;4;;;;
5623;22/04/2013 0:00;35;450;4;;;;
5624;27/08/2013 0:00;30;380;4;;;;
5625;27/08/2013 0:00;43;436;4;;;;
5626;27/08/2013 0:00;54;539;4;;;;
5627;27/08/2013 0:00;50;294;4;;;;
5628;27/08/2013 0:00;28;343;4;;;;
5629;22/04/2013 0:00;51;390;4;;;;
5630;22/04/2013 0:00;69;516;4;;;;
5631;27/08/2013 0:00;45;284;4;;;;
5632;27/08/2013 0:00;37;213;4;;;;
5633;29/08/2013 0:00;41;475;4;;;;
5634;29/08/2013 0:00;27;212;4;;;;
5635;29/08/2013 0:00;30;234;4;;;;
5636;29/08/2013 0:00;46;456;4;;;;
5637;29/08/2013 0:00;45;233;4;;;;
5638;29/08/2013 0:00;39;275;4;;;;
5639;22/04/2013 0:00;68;461;4;;;;
5640;29/08/2013 0:00;45;190;4;;;;
5641;29/08/2013 0:00;53;226;4;;;;
5642;29/08/2013 0:00;24;353;4;;;;
5643;29/08/2013 0:00;57;192;4;;;;
5644;22/04/2013 0:00;34;514;4;;;;
5645;29/08/2013 0:00;21;420;4;;;;
5646;29/08/2013 0:00;41;201;4;;;;
5647;29/08/2013 0:00;19;265;4;;;;
5648;22/04/2013 0:00;30;448;4;;;;
5649;22/04/2013 0:00;33;375;4;;;;
5650;22/04/2013 0:00;20;217;4;;;;
5651;22/04/2013 0:00;28;220;4;;;;
5652;22/04/2013 0:00;27;493;4;;;;
5653;22/04/2013 0:00;41;508;4;;;;
5654;22/04/2013 0:00;18;538;4;;;;
5655;22/04/2013 0:00;34;258;4;;;;
5656;31/08/2013 0:00;56;261;4;;;;
5657;10/02/2017 0:00;62;356;4;;;;
5658;29/12/2015 0:00;55;368;4;;;;
5659;10/02/2017 0:00;45;172;4;;;;
5660;29/12/2015 0:00;31;572;4;;;;
5661;03/01/2014 0:00;33;259;4;;;;
5662;03/01/2014 0:00;40;367;4;;;;
5663;03/01/2014 0:00;49;603;4;;;;
5664;03/01/2014 0:00;53;187;4;;;;
5665;03/01/2014 0:00;38;188;4;;;;
5666;03/01/2014 0:00;45;360;4;;;;
5667;31/08/2013 0:00;33;487;4;;;;
5668;07/10/2016 0:00;27;277;4;;;;
5669;07/10/2016 0:00;26;267;4;;;;
5670;10/02/2017 0:00;42;418;4;;;;
5671;02/06/2016 0:00;39;316;4;;;;
5672;29/12/2015 0:00;27;372;4;;;;
5673;27/11/2014 0:00;26;458;4;;;;
5674;27/11/2014 0:00;28;218;4;;;;
5675;10/02/2017 0:00;29;264;4;;;;
5676;19/08/2015 0:00;49;380;8;;;;
5677;27/11/2014 0:00;43;526;4;;;;
5678;10/02/2017 0:00;57;322;4;;;;
5679;27/11/2014 0:00;52;414;4;;;;
5680;25/07/2014 0:00;27;285;4;;;;
5681;25/07/2014 0:00;40;534;4;;;;
5682;19/08/2015 0:00;36;529;8;;;;
5683;27/11/2014 0:00;19;369;4;;;;
5684;29/12/2015 0:00;21;192;4;;;;
5685;27/11/2014 0:00;20;326;4;;;;
5686;27/11/2014 0:00;23;240;4;;;;
5687;10/02/2017 0:00;51;365;4;;;;
5688;10/02/2017 0:00;39;249;4;;;;
5689;10/02/2017 0:00;43;244;4;;;;
5690;10/02/2017 0:00;28;289;4;;;;
5691;10/02/2017 0:00;24;343;4;;;;
5692;02/06/2016 0:00;27;382;4;;;;
5693;10/02/2017 0:00;27;308;4;;;;
5694;10/02/2017 0:00;48;406;4;;;;
5695;10/02/2017 0:00;22;489;4;;;;
5696;10/02/2017 0:00;40;448;4;;;;
5697;31/08/2013 0:00;54;315;4;;;;
5698;31/08/2013 0:00;48;224;4;;;;
5699;31/08/2013 0:00;40;275;4;;;;
5700;31/08/2013 0:00;39;502;4;;;;
5701;31/08/2013 0:00;41;187;4;;;;
5702;31/08/2013 0:00;48;400;4;;;;
5703;31/08/2013 0:00;46;424;4;;;;
5704;31/08/2013 0:00;42;176;4;;;;
5705;17/05/2013 0:00;27;469;4;;;;
5706;14/07/2016 0:00;30;191;4;;;;
5707;14/07/2016 0:00;52;500;4;;;;
5708;14/07/2016 0:00;29;369;4;;;;
5709;14/07/2016 0:00;40;235;4;;;;
5710;23/05/2014 0:00;45;379;4;;;;
5711;04/03/2016 0:00;27;198;4;;;;
5712;14/07/2016 0:00;39;425;4;;;;
5713;14/07/2016 0:00;25;493;4;;;;
5714;14/07/2016 0:00;45;416;4;;;;
5715;14/07/2016 0:00;48;355;4;;;;
5716;14/07/2016 0:00;51;420;4;;;;
5717;14/07/2016 0:00;63;404;4;;;;
5718;14/07/2016 0:00;54;161;4;;;;
5719;04/03/2016 0:00;45;277;4;;;;
5720;14/07/2016 0:00;33;280;4;;;;
5721;14/07/2016 0:00;51;530;4;;;;
5722;14/07/2016 0:00;45;204;4;;;;
5723;04/03/2016 0:00;23;538;4;;;;
5724;14/07/2016 0:00;20;321;4;;;;
5725;14/07/2016 0:00;53;526;4;;;;
5726;26/08/2014 0:00;43;291;4;;;;
5727;26/08/2014 0:00;49;343;4;;;;
5728;21/05/2013 0:00;49;319;4;;;;
5729;27/09/2013 0:00;30;376;4;;;;
5730;27/09/2013 0:00;42;218;4;;;;
5731;27/09/2013 0:00;21;228;4;;;;
5732;21/05/2013 0:00;54;177;4;;;;
5733;22/05/2013 0:00;54;568;4;;;;
5734;27/09/2013 0:00;48;234;4;;;;
5735;26/08/2014 0:00;36;500;4;;;;
5736;27/09/2013 0:00;30;354;4;;;;
5737;26/08/2014 0:00;28;328;4;;;;
5738;26/08/2014 0:00;52;286;4;;;;
5739;26/08/2014 0:00;51;472;4;;;;
5740;26/08/2014 0:00;50;265;4;;;;
5741;23/10/2014 0:00;44;237;4;;;;
5742;23/10/2014 0:00;22;460;4;;;;
5743;23/09/2013 0:00;52;444;4;;;;
5744;21/05/2013 0:00;44;463;4;;;;
5745;23/09/2013 0:00;19;490;4;;;;
5746;23/09/2013 0:00;53;409;4;;;;
5747;23/09/2013 0:00;43;490;4;;;;
5748;23/10/2014 0:00;53;337;4;;;;
5749;23/09/2013 0:00;43;487;4;;;;
5750;23/10/2014 0:00;42;282;4;;;;
5751;23/09/2013 0:00;47;195;4;;;;
5752;23/10/2014 0:00;37;472;4;;;;
5753;23/10/2014 0:00;22;176;4;;;;
5754;23/09/2013 0:00;19;444;4;;;;
5755;23/10/2014 0:00;41;237;4;;;;
5756;23/10/2014 0:00;74;530;4;;;;
5757;30/05/2013 0:00;20;534;4;;;;
5758;30/05/2013 0:00;31;242;4;;;;
5759;30/05/2013 0:00;34;340;4;;;;
5760;30/05/2013 0:00;61;293;4;;;;
5761;30/05/2013 0:00;38;547;4;;;;
5762;30/05/2013 0:00;20;460;4;;;;
5763;30/05/2013 0:00;22;446;4;;;;
5764;30/05/2013 0:00;73;397;4;;;;
5765;30/05/2013 0:00;29;177;4;;;;
5766;30/05/2013 0:00;20;320;4;;;;
5767;06/02/2014 0:00;49;274;4;;;;
5768;06/02/2014 0:00;53;518;4;;;;
5769;06/02/2014 0:00;52;590;4;;;;
5770;06/02/2014 0:00;60;413;4;;;;
5771;03/10/2013 0:00;66;283;4;;;;
5772;06/02/2014 0:00;31;222;4;;;;
5773;06/02/2014 0:00;20;446;4;;;;
5774;06/02/2014 0:00;40;518;4;;;;
5775;07/02/2014 0:00;40;380;4;;;;
5776;06/02/2014 0:00;30;276;4;;;;
5777;11/06/2014 0:00;59;262;4;;;;
5778;11/06/2014 0:00;28;343;4;;;;
5779;11/06/2014 0:00;31;408;4;;;;
5780;11/06/2014 0:00;53;386;4;;;;
5781;06/02/2014 0:00;36;268;4;;;;
5782;11/06/2014 0:00;56;509;4;;;;
5783;11/06/2014 0:00;62;215;4;;;;
5784;06/02/2014 0:00;47;366;4;;;;
5785;31/05/2013 0:00;21;170;4;;;;
5786;11/06/2014 0:00;50;207;4;;;;
5787;11/06/2014 0:00;50;377;4;;;;
5788;11/06/2014 0:00;25;250;4;;;;
5789;11/06/2014 0:00;20;492;4;;;;
5790;10/06/2013 0:00;45;190;4;;;;
5791;10/06/2013 0:00;63;493;4;;;;
5792;10/06/2013 0:00;41;176;4;;;;
5793;10/06/2013 0:00;24;241;4;;;;
5794;10/06/2013 0:00;52;463;4;;;;
5795;10/06/2013 0:00;60;497;4;;;;
5796;10/06/2013 0:00;34;199;4;;;;
5797;26/02/2014 0:00;53;458;4;;;;
5798;26/02/2014 0:00;32;384;4;;;;
5799;13/06/2013 0:00;21;348;4;;;;
5800;17/10/2013 0:00;45;193;4;;;;
5801;26/02/2014 0:00;32;271;4;;;;
5802;26/02/2014 0:00;36;204;4;;;;
5803;26/02/2014 0:00;51;207;4;;;;
5804;26/02/2014 0:00;35;437;4;;;;
5805;17/10/2013 0:00;28;153;4;;;;
5806;26/02/2014 0:00;23;251;4;;;;
5807;26/02/2014 0:00;30;436;4;;;;
5808;26/02/2014 0:00;37;495;4;;;;
5809;26/02/2014 0:00;37;259;4;;;;
5810;25/10/2013 0:00;39;370;4;;;;
5811;25/10/2013 0:00;33;324;4;;;;
5812;25/10/2013 0:00;71;242;4;;;;
5813;14/06/2013 0:00;26;246;4;;;;
5814;25/10/2013 0:00;49;544;4;;;;
5815;25/10/2013 0:00;24;425;4;;;;
5816;25/10/2013 0:00;32;186;4;;;;
5817;25/10/2013 0:00;26;310;4;;;;
5818;25/10/2013 0:00;58;198;4;;;;
5819;19/06/2013 0:00;65;303;4;;;;
5820;19/06/2013 0:00;46;199;4;;;;
5821;19/06/2013 0:00;30;451;4;;;;
5822;19/06/2013 0:00;36;202;4;;;;
5823;19/06/2013 0:00;41;276;4;;;;
5824;19/06/2013 0:00;56;269;4;;;;
5825;19/06/2013 0:00;33;322;4;;;;
5826;19/06/2013 0:00;21;397;4;;;;
5827;29/10/2013 0:00;58;233;4;;;;
5828;29/10/2013 0:00;24;424;4;;;;
5829;29/10/2013 0:00;21;555;4;;;;
5830;20/06/2013 0:00;44;477;4;;;;
5831;29/10/2013 0:00;21;184;4;;;;
5832;29/10/2013 0:00;31;329;4;;;;
5833;20/06/2013 0:00;19;453;4;;;;
5834;29/10/2013 0:00;37;250;4;;;;
5835;29/10/2013 0:00;23;305;4;;;;
5836;29/10/2013 0:00;22;448;4;;;;
5837;20/06/2013 0:00;35;227;4;;;;
5838;29/10/2013 0:00;18;347;4;;;;
5839;29/10/2013 0:00;30;435;4;;;;
5840;29/10/2013 0:00;33;280;4;;;;
5841;25/06/2013 0:00;42;165;4;;;;
5842;25/06/2013 0:00;37;179;4;;;;
5843;25/06/2013 0:00;20;227;4;;;;
5844;25/06/2013 0:00;35;252;4;;;;
5845;25/06/2013 0:00;41;161;4;;;;
5846;25/06/2013 0:00;48;327;4;;;;
5847;25/06/2013 0:00;63;583;4;;;;
5848;25/06/2013 0:00;23;334;4;;;;
5849;25/06/2013 0:00;41;263;4;;;;
5850;30/10/2013 0:00;37;333;4;;;;
5851;30/10/2013 0:00;39;308;4;;;;
5852;26/06/2013 0:00;35;332;4;;;;
5853;30/10/2013 0:00;43;226;4;;;;
5854;26/06/2013 0:00;44;421;4;;;;
5855;26/06/2013 0:00;24;264;4;;;;
5856;30/10/2013 0:00;28;370;4;;;;
5857;30/10/2013 0:00;57;251;4;;;;
5858;30/10/2013 0:00;25;272;4;;;;
5859;30/10/2013 0:00;59;570;4;;;;
5860;26/06/2013 0:00;25;207;4;;;;
5861;30/10/2013 0:00;37;534;4;;;;
5862;30/10/2013 0:00;25;571;4;;;;
5863;27/02/2015 0:00;50;300;4;;;;
5864;27/02/2015 0:00;66;283;4;;;;
5865;27/02/2015 0:00;57;333;4;;;;
5866;31/10/2013 0:00;41;492;4;;;;
5867;28/02/2014 0:00;33;211;4;;;;
5868;28/06/2013 0:00;55;450;4;;;;
5869;08/01/2014 0:00;40;187;4;;;;
5870;30/04/2014 0:00;42;509;4;;;;
5871;20/12/2013 0:00;57;325;4;;;;
5872;20/12/2013 0:00;29;346;4;;;;
5873;27/12/2016 0:00;32;532;4;;;;
5874;27/12/2016 0:00;34;351;4;;;;
5875;27/12/2016 0:00;65;279;4;;;;
5876;27/12/2016 0:00;61;357;4;;;;
5877;30/04/2014 0:00;32;519;4;;;;
5878;20/12/2013 0:00;25;381;4;;;;
5879;27/12/2016 0:00;32;434;4;;;;
5880;27/12/2016 0:00;55;351;4;;;;
5881;21/10/2015 0:00;29;200;4;;;;
5882;27/12/2016 0:00;21;438;4;;;;
5883;27/12/2016 0:00;40;227;4;;;;
5884;28/06/2016 0:00;45;207;4;;;;
5885;28/06/2016 0:00;29;482;4;;;;
5886;28/06/2016 0:00;41;353;4;;;;
5887;28/06/2016 0:00;20;315;4;;;;
5888;17/09/2013 0:00;55;306;4;;;;
5889;17/09/2013 0:00;22;606;4;;;;
5890;17/09/2013 0:00;20;366;4;;;;
5891;17/09/2013 0:00;35;559;4;;;;
5892;17/09/2013 0:00;19;431;4;;;;
5893;17/09/2013 0:00;35;435;4;;;;
5894;17/09/2013 0:00;20;330;4;;;;
5895;17/09/2013 0:00;40;226;4;;;;
5896;17/11/2016 0:00;66;417;4;;;;
5897;29/05/2015 0:00;43;223;4;;;;
5898;29/01/2015 0:00;46;184;4;;;;
5899;12/12/2017 0:00;27;340;4;;;;
5900;29/05/2015 0:00;47;280;4;;;;
5901;20/09/2013 0:00;37;241;4;;;;
5902;20/09/2013 0:00;24;415;4;;;;
5903;26/09/2014 0:00;76;217;4;;;;
5904;20/09/2013 0:00;24;314;4;;;;
5905;04/03/2016 0:00;50;337;4;;;;
5906;20/09/2013 0:00;25;281;4;;;;
5907;28/01/2014 0:00;49;396;4;;;;
5908;29/05/2015 0:00;23;251;4;;;;
5909;28/01/2014 0:00;28;790;4;;;;
5910;28/01/2014 0:00;43;1003;4;;;;
5911;29/01/2015 0:00;23;1044;4;;;;
5912;04/03/2016 0:00;46;1066;4;;;;
5913;28/05/2014 0:00;70;1104;4;;;;
5914;03/11/2015 0:00;61;771;4;;;;
5915;03/11/2015 0:00;22;1003;4;;;;
5916;29/05/2015 0:00;19;902;4;;;;
5917;12/12/2017 0:00;41;744;4;;;;
5918;14/07/2017 0:00;58;693;4;;;;
5919;17/11/2016 0:00;41;690;4;;;;
5920;17/11/2016 0:00;58;582;4;;;;
5921;12/12/2017 0:00;61;1048;4;;;;
5922;12/12/2017 0:00;57;628;4;;;;
5923;04/03/2016 0:00;46;444;4;;;;
5924;12/12/2017 0:00;55;414;4;;;;
5925;12/12/2017 0:00;61;253;4;;;;
5926;12/12/2017 0:00;27;353;4;;;;
5927;12/12/2017 0:00;52;356;4;;;;
5928;12/12/2017 0:00;22;219;4;;;;
5929;12/12/2017 0:00;53;256;4;;;;
5930;12/12/2017 0:00;55;374;4;;;;
5931;12/12/2017 0:00;23;348;4;;;;
5932;12/12/2017 0:00;54;218;4;;;;
5933;23/09/2013 0:00;21;291;4;;;;
5934;18/02/2014 0:00;36;215;4;;;;
5935;18/02/2014 0:00;55;214;4;;;;
5936;23/09/2013 0:00;23;625;4;;;;
5937;18/02/2014 0:00;18;654;4;;;;
5938;23/09/2013 0:00;21;775;4;;;;
5939;18/02/2014 0:00;18;723;4;;;;
5940;18/02/2014 0:00;19;807;4;;;;
5941;18/02/2014 0:00;48;759;4;;;;
5942;18/02/2014 0:00;24;782;4;;;;
5943;18/02/2014 0:00;46;800;4;;;;
5944;26/09/2013 0:00;42;578;4;;;;
5945;26/09/2013 0:00;47;480;4;;;;
5946;26/09/2013 0:00;26;969;4;;;;
5947;26/09/2013 0:00;31;272;4;;;;
5948;26/09/2013 0:00;30;445;4;;;;
5949;26/09/2013 0:00;38;181;4;;;;
5950;26/09/2013 0:00;62;332;4;;;;
5951;26/09/2013 0:00;35;245;4;;;;
5952;17/12/2015 0:00;45;264;4;;;;
5953;17/12/2015 0:00;51;318;4;;;;
5954;27/09/2013 0:00;39;187;4;;;;
5955;27/09/2013 0:00;45;426;4;;;;
5956;05/02/2014 0:00;25;364;4;;;;
5957;05/11/2014 0:00;69;359;4;;;;
5958;05/11/2014 0:00;45;506;4;;;;
5959;27/09/2013 0:00;43;427;4;;;;
5960;17/12/2015 0:00;22;712;4;;;;
5961;17/12/2015 0:00;32;890;4;;;;
5962;19/06/2014 0:00;42;817;4;;;;
5963;05/11/2014 0:00;26;802;4;;;;
5964;05/11/2014 0:00;54;610;4;;;;
5965;17/12/2015 0:00;41;844;4;;;;
5966;17/12/2015 0:00;38;655;4;;;;
5967;17/12/2015 0:00;31;731;4;;;;
5968;17/12/2015 0:00;38;914;4;;;;
5969;11/08/2015 0:00;29;1086;4;;;;
5970;17/12/2015 0:00;59;948;4;;;;
5971;17/12/2015 0:00;39;411;4;;;;
5972;02/10/2013 0:00;37;450;4;;;;
5973;02/10/2013 0:00;43;485;4;;;;
5974;02/10/2013 0:00;47;271;4;;;;
5975;02/10/2013 0:00;48;434;4;;;;
5976;02/10/2013 0:00;29;429;4;;;;
5977;02/10/2013 0:00;21;310;4;;;;
5978;02/10/2013 0:00;70;358;4;;;;
5979;02/10/2013 0:00;18;245;4;;;;
5980;14/10/2013 0:00;20;264;4;;;;
5981;14/10/2013 0:00;73;552;4;;;;
5982;14/10/2013 0:00;20;166;4;;;;
5983;14/10/2013 0:00;53;345;4;;;;
5984;14/10/2013 0:00;36;1133;4;;;;
5985;14/10/2013 0:00;18;587;4;;;;
5986;14/10/2013 0:00;23;330;4;;;;
5987;14/10/2013 0:00;41;440;4;;;;
5988;21/02/2014 0:00;31;204;4;;;;
5989;21/02/2014 0:00;61;580;4;;;;
5990;21/02/2014 0:00;44;412;4;;;;
5991;14/10/2013 0:00;33;351;4;;;;
5992;21/02/2014 0:00;19;340;4;;;;
5993;14/10/2013 0:00;19;350;4;;;;
5994;21/02/2014 0:00;47;302;4;;;;
5995;21/02/2014 0:00;54;196;4;;;;
5996;21/02/2014 0:00;56;316;4;;;;
5997;21/02/2014 0:00;81;305;4;;;;
5998;11/04/2018 0:00;51;262;4;;;;
5999;27/02/2020 0:00;56;923;4;;;;
6000;27/02/2020 0:00;39;1092;4;;;;
6001;11/04/2018 0:00;37;870;4;;;;
6002;25/07/2017 0:00;43;898;4;;;;
6003;21/10/2015 0:00;37;586;4;;;;
6004;15/02/2014 0:00;50;649;4;;;;
6005;11/04/2018 0:00;26;917;4;;;;
6006;15/02/2014 0:00;60;896;4;;;;
6007;27/02/2020 0:00;73;968;4;;;;
6008;24/10/2013 0:00;77;801;4;;;;
6009;27/02/2020 0:00;49;738;4;;;;
6010;27/02/2020 0:00;41;981;4;;;;
6011;29/11/2017 0:00;28;904;4;;;;
6012;12/06/2015 0:00;27;951;4;;;;
6013;27/02/2020 0:00;37;735;4;;;;
6014;19/09/2019 0:00;43;567;4;;;;
6015;27/02/2020 0:00;43;803;4;;;;
6016;12/06/2015 0:00;36;590;4;;;;
6017;27/02/2020 0:00;42;1039;4;;;;
6018;24/06/2016 0:00;27;237;4;;;;
6019;23/03/2017 0:00;25;157;4;;;;
6020;24/06/2016 0:00;43;470;4;;;;
6021;29/11/2017 0:00;53;345;4;;;;
6022;09/11/2016 0:00;61;460;4;;;;
6023;22/12/2018 0:00;42;456;4;;;;
6024;19/09/2019 0:00;28;269;4;;;;
6025;27/02/2020 0:00;39;554;4;;;;
6026;27/02/2020 0:00;42;335;4;;;;
6027;29/11/2017 0:00;28;438;4;;;;
6028;25/07/2017 0:00;50;396;4;;;;
6029;19/09/2019 0:00;42;217;4;;;;
6030;27/02/2020 0:00;26;420;4;;;;
6031;19/09/2019 0:00;49;555;4;;;;
6032;27/02/2020 0:00;73;346;4;;;;
6033;19/09/2019 0:00;25;351;4;;;;
6034;27/02/2020 0:00;50;226;4;;;;
6035;17/08/2018 0:00;65;455;4;;;;
6036;22/12/2018 0:00;18;503;4;;;;
6037;17/08/2018 0:00;44;583;4;;;;
6038;27/02/2020 0:00;45;447;4;;;;
6039;11/04/2018 0:00;47;436;4;;;;
6040;27/02/2020 0:00;39;229;4;;;;
6041;11/04/2018 0:00;55;175;4;;;;
6042;22/12/2018 0:00;44;216;4;;;;
6043;09/05/2019 0:00;86;217;4;;;;
6044;19/09/2019 0:00;64;421;4;;;;
6045;09/05/2019 0:00;69;273;4;;;;
6046;17/08/2018 0:00;42;199;4;;;;
6047;27/02/2020 0:00;24;202;4;;;;
6048;22/12/2018 0:00;44;270;4;;;;
6049;09/05/2019 0:00;76;316;4;;;;
6050;27/02/2020 0:00;49;186;4;;;;
6051;22/12/2018 0:00;40;219;4;;;;
6052;22/12/2018 0:00;22;414;4;;;;
6053;27/02/2020 0:00;21;399;4;;;;
6054;19/09/2019 0:00;46;383;4;;;;
6055;27/02/2020 0:00;39;495;4;;;;
6056;19/09/2019 0:00;18;626;4;;;;
6057;27/02/2020 0:00;37;684;4;;;;
6058;27/02/2020 0:00;42;960;4;;;;
6059;27/02/2020 0:00;23;921;4;;;;
6060;30/06/2014 0:00;39;565;4;;;;
6061;30/06/2014 0:00;32;717;4;;;;
6062;30/06/2014 0:00;34;570;4;;;;
6063;30/06/2014 0:00;29;796;4;;;;
6064;20/02/2014 0:00;35;678;4;;;;
6065;30/06/2014 0:00;50;785;4;;;;
6066;30/06/2014 0:00;29;899;4;;;;
6067;30/06/2014 0:00;38;731;4;;;;
6068;30/06/2014 0:00;21;618;4;;;;
6069;30/06/2014 0:00;40;780;4;;;;
6070;30/10/2013 0:00;50;659;4;;;;
6071;30/10/2013 0:00;39;930;4;;;;
6072;30/10/2013 0:00;55;620;4;;;;
6073;30/10/2013 0:00;51;1122;4;;;;
6074;30/10/2013 0:00;42;823;4;;;;
6075;30/10/2013 0:00;18;580;4;;;;
6076;30/10/2013 0:00;31;468;4;;;;
6077;30/10/2013 0:00;39;888;4;;;;
6078;23/12/2016 0:00;57;1124;4;;;;
